surprisal,sentence,sentence_type,spillover_position,token,token_number,sentence_number
1.3671613931655884,Chris feels dreams are movies because the sights and sounds are so real.,metaphor,spillover after, are,9,144
2.069024085998535,Chris feels dreams are movies because the sights and sounds are so real.,metaphor,spillover after, so,10,144
5.3876471519470215,Chris feels dreams are movies because the sights and sounds are so real.,metaphor,spillover after, real,11,144
1.2185207605361938,Chris feels dreams are movies because the sights and sounds are so real.,metaphor,spillover after,.,12,144
14.342251777648926,Chris feels dreams are like movies because the sights and sounds are so real.,simile,spillover after, feels,0,145
18.865278244018555,Chris feels dreams are like movies because the sights and sounds are so real.,simile,spillover after, dreams,1,145
2.5761027336120605,Chris feels dreams are like movies because the sights and sounds are so real.,simile,spillover after, are,2,145
5.7013349533081055,Chris feels dreams are like movies because the sights and sounds are so real.,simile,spillover after, like,3,145
10.83855152130127,Chris feels dreams are like movies because the sights and sounds are so real.,simile,spillover after, movies,4,145
7.652276992797852,Chris feels dreams are like movies because the sights and sounds are so real.,simile,spillover after, because,5,145
4.583261966705322,Chris feels dreams are like movies because the sights and sounds are so real.,simile,spillover after, the,6,145
13.86027717590332,Chris feels dreams are like movies because the sights and sounds are so real.,simile,spillover after, sights,7,145
1.6582022905349731,Chris feels dreams are like movies because the sights and sounds are so real.,simile,spillover after, and,8,145
0.11807294934988022,Chris feels dreams are like movies because the sights and sounds are so real.,simile,spillover after, sounds,9,145
1.1391135454177856,Chris feels dreams are like movies because the sights and sounds are so real.,simile,spillover after, are,10,145
2.2160959243774414,Chris feels dreams are like movies because the sights and sounds are so real.,simile,spillover after, so,11,145
4.859507083892822,Chris feels dreams are like movies because the sights and sounds are so real.,simile,spillover after, real,12,145
1.253455638885498,Chris feels dreams are like movies because the sights and sounds are so real.,simile,spillover after,.,13,145
3.6404623985290527,"Because the sights and sounds are so real, Chris feels dreams are movies.",metaphor,spillover before, the,0,146
16.74466896057129,"Because the sights and sounds are so real, Chris feels dreams are movies.",metaphor,spillover before, sights,1,146
3.351733684539795,"Because the sights and sounds are so real, Chris feels dreams are movies.",metaphor,spillover before, and,2,146
0.4158613085746765,"Because the sights and sounds are so real, Chris feels dreams are movies.",metaphor,spillover before, sounds,3,146
2.48317813873291,"Because the sights and sounds are so real, Chris feels dreams are movies.",metaphor,spillover before, are,4,146
3.591355323791504,"Because the sights and sounds are so real, Chris feels dreams are movies.",metaphor,spillover before, so,5,146
8.649711608886719,"Because the sights and sounds are so real, Chris feels dreams are movies.",metaphor,spillover before, real,6,146
1.1660780906677246,"Because the sights and sounds are so real, Chris feels dreams are movies.",metaphor,spillover before,",",7,146
13.71657943725586,"Because the sights and sounds are so real, Chris feels dreams are movies.",metaphor,spillover before, Chris,8,146
8.814559936523438,"Because the sights and sounds are so real, Chris feels dreams are movies.",metaphor,spillover before, feels,9,146
17.81224822998047,"Because the sights and sounds are so real, Chris feels dreams are movies.",metaphor,spillover before, dreams,10,146
3.4912750720977783,"Because the sights and sounds are so real, Chris feels dreams are movies.",metaphor,spillover before, are,11,146
16.271699905395508,"Because the sights and sounds are so real, Chris feels dreams are movies.",metaphor,spillover before, movies,12,146
1.260149598121643,"Because the sights and sounds are so real, Chris feels dreams are movies.",metaphor,spillover before,.,13,146
3.6404623985290527,"Because the sights and sounds are so real, Chris feels dreams are like movies.",simile,spillover before, the,0,147
16.74466896057129,"Because the sights and sounds are so real, Chris feels dreams are like movies.",simile,spillover before, sights,1,147
3.351733684539795,"Because the sights and sounds are so real, Chris feels dreams are like movies.",simile,spillover before, and,2,147
0.4158613085746765,"Because the sights and sounds are so real, Chris feels dreams are like movies.",simile,spillover before, sounds,3,147
2.48317813873291,"Because the sights and sounds are so real, Chris feels dreams are like movies.",simile,spillover before, are,4,147
3.591355323791504,"Because the sights and sounds are so real, Chris feels dreams are like movies.",simile,spillover before, so,5,147
8.649711608886719,"Because the sights and sounds are so real, Chris feels dreams are like movies.",simile,spillover before, real,6,147
1.1660780906677246,"Because the sights and sounds are so real, Chris feels dreams are like movies.",simile,spillover before,",",7,147
13.71657943725586,"Because the sights and sounds are so real, Chris feels dreams are like movies.",simile,spillover before, Chris,8,147
8.814559936523438,"Because the sights and sounds are so real, Chris feels dreams are like movies.",simile,spillover before, feels,9,147
17.81224822998047,"Because the sights and sounds are so real, Chris feels dreams are like movies.",simile,spillover before, dreams,10,147
3.4912750720977783,"Because the sights and sounds are so real, Chris feels dreams are like movies.",simile,spillover before, are,11,147
4.985102653503418,"Because the sights and sounds are so real, Chris feels dreams are like movies.",simile,spillover before, like,12,147
11.084834098815918,"Because the sights and sounds are so real, Chris feels dreams are like movies.",simile,spillover before, movies,13,147
1.2593789100646973,"Because the sights and sounds are so real, Chris feels dreams are like movies.",simile,spillover before,.,14,147
12.735538482666016,Seth thinks education is a stairway because it moves you up the corporate ladder.,metaphor,spillover after,eth,0,148
14.000018119812012,Seth thinks education is a stairway because it moves you up the corporate ladder.,metaphor,spillover after, thinks,1,148
16.33716583251953,Seth thinks education is a stairway because it moves you up the corporate ladder.,metaphor,spillover after, education,2,148
1.4564831256866455,Seth thinks education is a stairway because it moves you up the corporate ladder.,metaphor,spillover after, is,3,148
2.5672659873962402,Seth thinks education is a stairway because it moves you up the corporate ladder.,metaphor,spillover after, a,4,148
20.43816375732422,Seth thinks education is a stairway because it moves you up the corporate ladder.,metaphor,spillover after, stair,5,148
1.5909863710403442,Seth thinks education is a stairway because it moves you up the corporate ladder.,metaphor,spillover after,way,6,148
10.647082328796387,Seth thinks education is a stairway because it moves you up the corporate ladder.,metaphor,spillover after, because,7,148
1.5514814853668213,Seth thinks education is a stairway because it moves you up the corporate ladder.,metaphor,spillover after, it,8,148
9.096579551696777,Seth thinks education is a stairway because it moves you up the corporate ladder.,metaphor,spillover after, moves,9,148
4.252254486083984,Seth thinks education is a stairway because it moves you up the corporate ladder.,metaphor,spillover after, you,10,148
2.818319320678711,Seth thinks education is a stairway because it moves you up the corporate ladder.,metaphor,spillover after, up,11,148
2.7539665699005127,Seth thinks education is a stairway because it moves you up the corporate ladder.,metaphor,spillover after, the,12,148
8.752228736877441,Seth thinks education is a stairway because it moves you up the corporate ladder.,metaphor,spillover after, corporate,13,148
0.049981165677309036,Seth thinks education is a stairway because it moves you up the corporate ladder.,metaphor,spillover after, ladder,14,148
1.1463425159454346,Seth thinks education is a stairway because it moves you up the corporate ladder.,metaphor,spillover after,.,15,148
12.735538482666016,Seth thinks education is like a stairway because it moves you up the corporate ladder.,simile,spillover after,eth,0,149
14.000018119812012,Seth thinks education is like a stairway because it moves you up the corporate ladder.,simile,spillover after, thinks,1,149
16.33716583251953,Seth thinks education is like a stairway because it moves you up the corporate ladder.,simile,spillover after, education,2,149
1.4564831256866455,Seth thinks education is like a stairway because it moves you up the corporate ladder.,simile,spillover after, is,3,149
8.578766822814941,Seth thinks education is like a stairway because it moves you up the corporate ladder.,simile,spillover after, like,4,149
2.2183196544647217,Seth thinks education is like a stairway because it moves you up the corporate ladder.,simile,spillover after, a,5,149
14.344426155090332,Seth thinks education is like a stairway because it moves you up the corporate ladder.,simile,spillover after, stair,6,149
1.7868672609329224,Seth thinks education is like a stairway because it moves you up the corporate ladder.,simile,spillover after,way,7,149
9.437543869018555,Seth thinks education is like a stairway because it moves you up the corporate ladder.,simile,spillover after, because,8,149
1.710880160331726,Seth thinks education is like a stairway because it moves you up the corporate ladder.,simile,spillover after, it,9,149
7.586458683013916,Seth thinks education is like a stairway because it moves you up the corporate ladder.,simile,spillover after, moves,10,149
3.237616539001465,Seth thinks education is like a stairway because it moves you up the corporate ladder.,simile,spillover after, you,11,149
2.47391939163208,Seth thinks education is like a stairway because it moves you up the corporate ladder.,simile,spillover after, up,12,149
4.004671573638916,Seth thinks education is like a stairway because it moves you up the corporate ladder.,simile,spillover after, the,13,149
11.481389999389648,Seth thinks education is like a stairway because it moves you up the corporate ladder.,simile,spillover after, corporate,14,149
0.050392597913742065,Seth thinks education is like a stairway because it moves you up the corporate ladder.,simile,spillover after, ladder,15,149
1.0957430601119995,Seth thinks education is like a stairway because it moves you up the corporate ladder.,simile,spillover after,.,16,149
5.494843006134033,"Because it moves you up the corporate ladder, Seth thinks education is a stairway.",metaphor,spillover before, it,0,150
12.328313827514648,"Because it moves you up the corporate ladder, Seth thinks education is a stairway.",metaphor,spillover before, moves,1,150
6.725632190704346,"Because it moves you up the corporate ladder, Seth thinks education is a stairway.",metaphor,spillover before, you,2,150
5.272985935211182,"Because it moves you up the corporate ladder, Seth thinks education is a stairway.",metaphor,spillover before, up,3,150
3.269254446029663,"Because it moves you up the corporate ladder, Seth thinks education is a stairway.",metaphor,spillover before, the,4,150
10.254030227661133,"Because it moves you up the corporate ladder, Seth thinks education is a stairway.",metaphor,spillover before, corporate,5,150
0.1244933232665062,"Because it moves you up the corporate ladder, Seth thinks education is a stairway.",metaphor,spillover before, ladder,6,150
1.078559160232544,"Because it moves you up the corporate ladder, Seth thinks education is a stairway.",metaphor,spillover before,",",7,150
18.003402709960938,"Because it moves you up the corporate ladder, Seth thinks education is a stairway.",metaphor,spillover before, Seth,8,150
8.453075408935547,"Because it moves you up the corporate ladder, Seth thinks education is a stairway.",metaphor,spillover before, thinks,9,150
16.201047897338867,"Because it moves you up the corporate ladder, Seth thinks education is a stairway.",metaphor,spillover before, education,10,150
1.7949671745300293,"Because it moves you up the corporate ladder, Seth thinks education is a stairway.",metaphor,spillover before, is,11,150
2.2553939819335938,"Because it moves you up the corporate ladder, Seth thinks education is a stairway.",metaphor,spillover before, a,12,150
19.291379928588867,"Because it moves you up the corporate ladder, Seth thinks education is a stairway.",metaphor,spillover before, stair,13,150
1.4326807260513306,"Because it moves you up the corporate ladder, Seth thinks education is a stairway.",metaphor,spillover before,way,14,150
4.003726482391357,"Because it moves you up the corporate ladder, Seth thinks education is a stairway.",metaphor,spillover before,.,15,150
5.494843006134033,"Because it moves you up the corporate ladder, Seth thinks education is like a stairway.",simile,spillover before, it,0,151
12.328313827514648,"Because it moves you up the corporate ladder, Seth thinks education is like a stairway.",simile,spillover before, moves,1,151
6.725632190704346,"Because it moves you up the corporate ladder, Seth thinks education is like a stairway.",simile,spillover before, you,2,151
5.272985935211182,"Because it moves you up the corporate ladder, Seth thinks education is like a stairway.",simile,spillover before, up,3,151
3.269254446029663,"Because it moves you up the corporate ladder, Seth thinks education is like a stairway.",simile,spillover before, the,4,151
10.254030227661133,"Because it moves you up the corporate ladder, Seth thinks education is like a stairway.",simile,spillover before, corporate,5,151
0.1244933232665062,"Because it moves you up the corporate ladder, Seth thinks education is like a stairway.",simile,spillover before, ladder,6,151
1.078559160232544,"Because it moves you up the corporate ladder, Seth thinks education is like a stairway.",simile,spillover before,",",7,151
18.003402709960938,"Because it moves you up the corporate ladder, Seth thinks education is like a stairway.",simile,spillover before, Seth,8,151
8.453075408935547,"Because it moves you up the corporate ladder, Seth thinks education is like a stairway.",simile,spillover before, thinks,9,151
16.201047897338867,"Because it moves you up the corporate ladder, Seth thinks education is like a stairway.",simile,spillover before, education,10,151
1.7949671745300293,"Because it moves you up the corporate ladder, Seth thinks education is like a stairway.",simile,spillover before, is,11,151
7.368875980377197,"Because it moves you up the corporate ladder, Seth thinks education is like a stairway.",simile,spillover before, like,12,151
1.920852541923523,"Because it moves you up the corporate ladder, Seth thinks education is like a stairway.",simile,spillover before, a,13,151
12.949054718017578,"Because it moves you up the corporate ladder, Seth thinks education is like a stairway.",simile,spillover before, stair,14,151
1.6058425903320312,"Because it moves you up the corporate ladder, Seth thinks education is like a stairway.",simile,spillover before,way,15,151
2.7544734477996826,"Because it moves you up the corporate ladder, Seth thinks education is like a stairway.",simile,spillover before,.,16,151
14.258810997009277,Sharon believes education is a tree because it can produce great products.,metaphor,spillover after,aron,0,152
12.189993858337402,Sharon believes education is a tree because it can produce great products.,metaphor,spillover after, believes,1,152
13.705784797668457,Sharon believes education is a tree because it can produce great products.,metaphor,spillover after, education,2,152
1.796938419342041,Sharon believes education is a tree because it can produce great products.,metaphor,spillover after, is,3,152
2.6944189071655273,Sharon believes education is a tree because it can produce great products.,metaphor,spillover after, a,4,152
16.821104049682617,Sharon believes education is a tree because it can produce great products.,metaphor,spillover after, tree,5,152
9.523896217346191,Sharon believes education is a tree because it can produce great products.,metaphor,spillover after, because,6,152
1.0273691415786743,Sharon believes education is a tree because it can produce great products.,metaphor,spillover after, it,7,152
5.234218120574951,Sharon believes education is a tree because it can produce great products.,metaphor,spillover after, can,8,152
8.63388729095459,Sharon believes education is a tree because it can produce great products.,metaphor,spillover after, produce,9,152
7.193417072296143,Sharon believes education is a tree because it can produce great products.,metaphor,spillover after, great,10,152
9.39797592163086,Sharon believes education is a tree because it can produce great products.,metaphor,spillover after, products,11,152
1.8577715158462524,Sharon believes education is a tree because it can produce great products.,metaphor,spillover after,.,12,152
14.258810997009277,Sharon believes education is like a tree because it can produce great products.,simile,spillover after,aron,0,153
12.189993858337402,Sharon believes education is like a tree because it can produce great products.,simile,spillover after, believes,1,153
13.705784797668457,Sharon believes education is like a tree because it can produce great products.,simile,spillover after, education,2,153
1.796938419342041,Sharon believes education is like a tree because it can produce great products.,simile,spillover after, is,3,153
9.258201599121094,Sharon believes education is like a tree because it can produce great products.,simile,spillover after, like,4,153
2.1332199573516846,Sharon believes education is like a tree because it can produce great products.,simile,spillover after, a,5,153
9.914114952087402,Sharon believes education is like a tree because it can produce great products.,simile,spillover after, tree,6,153
9.39072322845459,Sharon believes education is like a tree because it can produce great products.,simile,spillover after, because,7,153
1.1711245775222778,Sharon believes education is like a tree because it can produce great products.,simile,spillover after, it,8,153
4.637421607971191,Sharon believes education is like a tree because it can produce great products.,simile,spillover after, can,9,153
9.024810791015625,Sharon believes education is like a tree because it can produce great products.,simile,spillover after, produce,10,153
7.779990196228027,Sharon believes education is like a tree because it can produce great products.,simile,spillover after, great,11,153
8.998946189880371,Sharon believes education is like a tree because it can produce great products.,simile,spillover after, products,12,153
1.5517616271972656,Sharon believes education is like a tree because it can produce great products.,simile,spillover after,.,13,153
5.494843006134033,"Because it can produce great products, Sharon believes education is a tree.",metaphor,spillover before, it,0,154
6.532295227050781,"Because it can produce great products, Sharon believes education is a tree.",metaphor,spillover before, can,1,154
8.945501327514648,"Because it can produce great products, Sharon believes education is a tree.",metaphor,spillover before, produce,2,154
7.63668966293335,"Because it can produce great products, Sharon believes education is a tree.",metaphor,spillover before, great,3,154
9.56726360321045,"Because it can produce great products, Sharon believes education is a tree.",metaphor,spillover before, products,4,154
1.240919828414917,"Because it can produce great products, Sharon believes education is a tree.",metaphor,spillover before,",",5,154
17.676551818847656,"Because it can produce great products, Sharon believes education is a tree.",metaphor,spillover before, Sharon,6,154
8.898765563964844,"Because it can produce great products, Sharon believes education is a tree.",metaphor,spillover before, believes,7,154
13.438285827636719,"Because it can produce great products, Sharon believes education is a tree.",metaphor,spillover before, education,8,154
2.1845128536224365,"Because it can produce great products, Sharon believes education is a tree.",metaphor,spillover before, is,9,154
3.333836078643799,"Because it can produce great products, Sharon believes education is a tree.",metaphor,spillover before, a,10,154
18.9145450592041,"Because it can produce great products, Sharon believes education is a tree.",metaphor,spillover before, tree,11,154
4.360018253326416,"Because it can produce great products, Sharon believes education is a tree.",metaphor,spillover before,.,12,154
5.494843006134033,"Because it can produce great products, Sharon believes education is like a tree.",simile,spillover before, it,0,155
6.532295227050781,"Because it can produce great products, Sharon believes education is like a tree.",simile,spillover before, can,1,155
8.945501327514648,"Because it can produce great products, Sharon believes education is like a tree.",simile,spillover before, produce,2,155
7.63668966293335,"Because it can produce great products, Sharon believes education is like a tree.",simile,spillover before, great,3,155
9.56726360321045,"Because it can produce great products, Sharon believes education is like a tree.",simile,spillover before, products,4,155
1.240919828414917,"Because it can produce great products, Sharon believes education is like a tree.",simile,spillover before,",",5,155
17.676551818847656,"Because it can produce great products, Sharon believes education is like a tree.",simile,spillover before, Sharon,6,155
8.898765563964844,"Because it can produce great products, Sharon believes education is like a tree.",simile,spillover before, believes,7,155
13.438285827636719,"Because it can produce great products, Sharon believes education is like a tree.",simile,spillover before, education,8,155
2.1845128536224365,"Because it can produce great products, Sharon believes education is like a tree.",simile,spillover before, is,9,155
10.918177604675293,"Because it can produce great products, Sharon believes education is like a tree.",simile,spillover before, like,10,155
2.3797805309295654,"Because it can produce great products, Sharon believes education is like a tree.",simile,spillover before, a,11,155
10.5856351852417,"Because it can produce great products, Sharon believes education is like a tree.",simile,spillover before, tree,12,155
2.9525017738342285,"Because it can produce great products, Sharon believes education is like a tree.",simile,spillover before,.,13,155
12.085052490234375,Lindsay thinks faith is a raft because it carries you through rough times.,metaphor,spillover after,say,0,156
12.83460521697998,Lindsay thinks faith is a raft because it carries you through rough times.,metaphor,spillover after, thinks,1,156
17.59610939025879,Lindsay thinks faith is a raft because it carries you through rough times.,metaphor,spillover after, faith,2,156
2.1075961589813232,Lindsay thinks faith is a raft because it carries you through rough times.,metaphor,spillover after, is,3,156
2.6599888801574707,Lindsay thinks faith is a raft because it carries you through rough times.,metaphor,spillover after, a,4,156
16.241283416748047,Lindsay thinks faith is a raft because it carries you through rough times.,metaphor,spillover after, raft,5,156
8.400605201721191,Lindsay thinks faith is a raft because it carries you through rough times.,metaphor,spillover after, because,6,156
1.7834758758544922,Lindsay thinks faith is a raft because it carries you through rough times.,metaphor,spillover after, it,7,156
9.123950004577637,Lindsay thinks faith is a raft because it carries you through rough times.,metaphor,spillover after, carries,8,156
7.988398551940918,Lindsay thinks faith is a raft because it carries you through rough times.,metaphor,spillover after, you,9,156
2.9885027408599854,Lindsay thinks faith is a raft because it carries you through rough times.,metaphor,spillover after, through,10,156
12.228914260864258,Lindsay thinks faith is a raft because it carries you through rough times.,metaphor,spillover after, rough,11,156
0.3695921003818512,Lindsay thinks faith is a raft because it carries you through rough times.,metaphor,spillover after, times,12,156
1.1685727834701538,Lindsay thinks faith is a raft because it carries you through rough times.,metaphor,spillover after,.,13,156
12.085052490234375,Lindsay thinks faith is like a raft because it carries you through rough times.,simile,spillover after,say,0,157
12.83460521697998,Lindsay thinks faith is like a raft because it carries you through rough times.,simile,spillover after, thinks,1,157
17.59610939025879,Lindsay thinks faith is like a raft because it carries you through rough times.,simile,spillover after, faith,2,157
2.1075961589813232,Lindsay thinks faith is like a raft because it carries you through rough times.,simile,spillover after, is,3,157
7.040500164031982,Lindsay thinks faith is like a raft because it carries you through rough times.,simile,spillover after, like,4,157
1.9962098598480225,Lindsay thinks faith is like a raft because it carries you through rough times.,simile,spillover after, a,5,157
11.555436134338379,Lindsay thinks faith is like a raft because it carries you through rough times.,simile,spillover after, raft,6,157
9.779515266418457,Lindsay thinks faith is like a raft because it carries you through rough times.,simile,spillover after, because,7,157
1.605920433998108,Lindsay thinks faith is like a raft because it carries you through rough times.,simile,spillover after, it,8,157
6.435412406921387,Lindsay thinks faith is like a raft because it carries you through rough times.,simile,spillover after, carries,9,157
3.951230525970459,Lindsay thinks faith is like a raft because it carries you through rough times.,simile,spillover after, you,10,157
3.7388854026794434,Lindsay thinks faith is like a raft because it carries you through rough times.,simile,spillover after, through,11,157
8.533768653869629,Lindsay thinks faith is like a raft because it carries you through rough times.,simile,spillover after, rough,12,157
2.3198354244232178,Lindsay thinks faith is like a raft because it carries you through rough times.,simile,spillover after, times,13,157
1.0368857383728027,Lindsay thinks faith is like a raft because it carries you through rough times.,simile,spillover after,.,14,157
5.494843006134033,"Because it carries you through rough times, Lindsay thinks faith is a raft.",metaphor,spillover before, it,0,158
12.160656929016113,"Because it carries you through rough times, Lindsay thinks faith is a raft.",metaphor,spillover before, carries,1,158
10.555571556091309,"Because it carries you through rough times, Lindsay thinks faith is a raft.",metaphor,spillover before, you,2,158
2.9366400241851807,"Because it carries you through rough times, Lindsay thinks faith is a raft.",metaphor,spillover before, through,3,158
12.223847389221191,"Because it carries you through rough times, Lindsay thinks faith is a raft.",metaphor,spillover before, rough,4,158
1.5129120349884033,"Because it carries you through rough times, Lindsay thinks faith is a raft.",metaphor,spillover before, times,5,158
1.056325078010559,"Because it carries you through rough times, Lindsay thinks faith is a raft.",metaphor,spillover before,",",6,158
18.0185546875,"Because it carries you through rough times, Lindsay thinks faith is a raft.",metaphor,spillover before, Lindsay,7,158
8.50729751586914,"Because it carries you through rough times, Lindsay thinks faith is a raft.",metaphor,spillover before, thinks,8,158
17.214218139648438,"Because it carries you through rough times, Lindsay thinks faith is a raft.",metaphor,spillover before, faith,9,158
1.9408042430877686,"Because it carries you through rough times, Lindsay thinks faith is a raft.",metaphor,spillover before, is,10,158
2.425889253616333,"Because it carries you through rough times, Lindsay thinks faith is a raft.",metaphor,spillover before, a,11,158
16.358455657958984,"Because it carries you through rough times, Lindsay thinks faith is a raft.",metaphor,spillover before, raft,12,158
2.9053690433502197,"Because it carries you through rough times, Lindsay thinks faith is a raft.",metaphor,spillover before,.,13,158
5.494843006134033,"Because it carries you through rough times, Lindsay thinks faith is like a raft.",simile,spillover before, it,0,159
12.160656929016113,"Because it carries you through rough times, Lindsay thinks faith is like a raft.",simile,spillover before, carries,1,159
10.555571556091309,"Because it carries you through rough times, Lindsay thinks faith is like a raft.",simile,spillover before, you,2,159
2.9366400241851807,"Because it carries you through rough times, Lindsay thinks faith is like a raft.",simile,spillover before, through,3,159
12.223847389221191,"Because it carries you through rough times, Lindsay thinks faith is like a raft.",simile,spillover before, rough,4,159
1.5129120349884033,"Because it carries you through rough times, Lindsay thinks faith is like a raft.",simile,spillover before, times,5,159
1.056325078010559,"Because it carries you through rough times, Lindsay thinks faith is like a raft.",simile,spillover before,",",6,159
18.0185546875,"Because it carries you through rough times, Lindsay thinks faith is like a raft.",simile,spillover before, Lindsay,7,159
8.50729751586914,"Because it carries you through rough times, Lindsay thinks faith is like a raft.",simile,spillover before, thinks,8,159
17.214218139648438,"Because it carries you through rough times, Lindsay thinks faith is like a raft.",simile,spillover before, faith,9,159
1.9408042430877686,"Because it carries you through rough times, Lindsay thinks faith is like a raft.",simile,spillover before, is,10,159
7.060505390167236,"Because it carries you through rough times, Lindsay thinks faith is like a raft.",simile,spillover before, like,11,159
1.4747514724731445,"Because it carries you through rough times, Lindsay thinks faith is like a raft.",simile,spillover before, a,12,159
10.957169532775879,"Because it carries you through rough times, Lindsay thinks faith is like a raft.",simile,spillover before, raft,13,159
2.2727749347686768,"Because it carries you through rough times, Lindsay thinks faith is like a raft.",simile,spillover before,.,14,159
13.69219970703125,William thinks friendship is money because it is easier made than kept.,metaphor,spillover after, thinks,0,160
17.581138610839844,William thinks friendship is money because it is easier made than kept.,metaphor,spillover after, friendship,1,160
1.5534378290176392,William thinks friendship is money because it is easier made than kept.,metaphor,spillover after, is,2,160
13.21830940246582,William thinks friendship is money because it is easier made than kept.,metaphor,spillover after, money,3,160
6.405732154846191,William thinks friendship is money because it is easier made than kept.,metaphor,spillover after, because,4,160
1.6228383779525757,William thinks friendship is money because it is easier made than kept.,metaphor,spillover after, it,5,160
2.7788195610046387,William thinks friendship is money because it is easier made than kept.,metaphor,spillover after, is,6,160
7.960322856903076,William thinks friendship is money because it is easier made than kept.,metaphor,spillover after, easier,7,160
15.2926607131958,William thinks friendship is money because it is easier made than kept.,metaphor,spillover after, made,8,160
3.107989549636841,William thinks friendship is money because it is easier made than kept.,metaphor,spillover after, than,9,160
10.436716079711914,William thinks friendship is money because it is easier made than kept.,metaphor,spillover after, kept,10,160
0.8439552187919617,William thinks friendship is money because it is easier made than kept.,metaphor,spillover after,.,11,160
13.69219970703125,William thinks friendship is like money because it is easier made than kept.,simile,spillover after, thinks,0,161
17.581138610839844,William thinks friendship is like money because it is easier made than kept.,simile,spillover after, friendship,1,161
1.5534378290176392,William thinks friendship is like money because it is easier made than kept.,simile,spillover after, is,2,161
6.708174228668213,William thinks friendship is like money because it is easier made than kept.,simile,spillover after, like,3,161
9.258854866027832,William thinks friendship is like money because it is easier made than kept.,simile,spillover after, money,4,161
6.951300144195557,William thinks friendship is like money because it is easier made than kept.,simile,spillover after, because,5,161
1.6793862581253052,William thinks friendship is like money because it is easier made than kept.,simile,spillover after, it,6,161
2.7218146324157715,William thinks friendship is like money because it is easier made than kept.,simile,spillover after, is,7,161
8.522383689880371,William thinks friendship is like money because it is easier made than kept.,simile,spillover after, easier,8,161
15.103178977966309,William thinks friendship is like money because it is easier made than kept.,simile,spillover after, made,9,161
2.8865342140197754,William thinks friendship is like money because it is easier made than kept.,simile,spillover after, than,10,161
9.897405624389648,William thinks friendship is like money because it is easier made than kept.,simile,spillover after, kept,11,161
0.7610867023468018,William thinks friendship is like money because it is easier made than kept.,simile,spillover after,.,12,161
5.494843006134033,"Because it is easier made than kept, William thinks friendship is money.",metaphor,spillover before, it,0,162
2.6430766582489014,"Because it is easier made than kept, William thinks friendship is money.",metaphor,spillover before, is,1,162
9.631953239440918,"Because it is easier made than kept, William thinks friendship is money.",metaphor,spillover before, easier,2,162
14.252419471740723,"Because it is easier made than kept, William thinks friendship is money.",metaphor,spillover before, made,3,162
4.446115493774414,"Because it is easier made than kept, William thinks friendship is money.",metaphor,spillover before, than,4,162
11.708672523498535,"Because it is easier made than kept, William thinks friendship is money.",metaphor,spillover before, kept,5,162
1.1432175636291504,"Because it is easier made than kept, William thinks friendship is money.",metaphor,spillover before,",",6,162
15.055069923400879,"Because it is easier made than kept, William thinks friendship is money.",metaphor,spillover before, William,7,162
9.54820442199707,"Because it is easier made than kept, William thinks friendship is money.",metaphor,spillover before, thinks,8,162
16.57573127746582,"Because it is easier made than kept, William thinks friendship is money.",metaphor,spillover before, friendship,9,162
1.5545202493667603,"Because it is easier made than kept, William thinks friendship is money.",metaphor,spillover before, is,10,162
13.118221282958984,"Because it is easier made than kept, William thinks friendship is money.",metaphor,spillover before, money,11,162
1.1327422857284546,"Because it is easier made than kept, William thinks friendship is money.",metaphor,spillover before,.,12,162
5.494843006134033,"Because it is easier made than kept, William thinks friendship is like money.",simile,spillover before, it,0,163
2.6430766582489014,"Because it is easier made than kept, William thinks friendship is like money.",simile,spillover before, is,1,163
9.631953239440918,"Because it is easier made than kept, William thinks friendship is like money.",simile,spillover before, easier,2,163
14.252419471740723,"Because it is easier made than kept, William thinks friendship is like money.",simile,spillover before, made,3,163
4.446115493774414,"Because it is easier made than kept, William thinks friendship is like money.",simile,spillover before, than,4,163
11.708672523498535,"Because it is easier made than kept, William thinks friendship is like money.",simile,spillover before, kept,5,163
1.1432175636291504,"Because it is easier made than kept, William thinks friendship is like money.",simile,spillover before,",",6,163
15.055069923400879,"Because it is easier made than kept, William thinks friendship is like money.",simile,spillover before, William,7,163
9.54820442199707,"Because it is easier made than kept, William thinks friendship is like money.",simile,spillover before, thinks,8,163
16.57573127746582,"Because it is easier made than kept, William thinks friendship is like money.",simile,spillover before, friendship,9,163
1.5545202493667603,"Because it is easier made than kept, William thinks friendship is like money.",simile,spillover before, is,10,163
6.221436023712158,"Because it is easier made than kept, William thinks friendship is like money.",simile,spillover before, like,11,163
8.590386390686035,"Because it is easier made than kept, William thinks friendship is like money.",simile,spillover before, money,12,163
1.2112717628479004,"Because it is easier made than kept, William thinks friendship is like money.",simile,spillover before,.,13,163
13.707082748413086,Jane feels greed is a buzzard because it is never satisfied.,metaphor,spillover after, feels,0,164
16.482952117919922,Jane feels greed is a buzzard because it is never satisfied.,metaphor,spillover after, greed,1,164
3.515942096710205,Jane feels greed is a buzzard because it is never satisfied.,metaphor,spillover after, is,2,164
3.0943031311035156,Jane feels greed is a buzzard because it is never satisfied.,metaphor,spillover after, a,3,164
14.620609283447266,Jane feels greed is a buzzard because it is never satisfied.,metaphor,spillover after, buzz,4,164
9.418265342712402,Jane feels greed is a buzzard because it is never satisfied.,metaphor,spillover after,ard,5,164
